timestamp,Kevin Warsh,Arthur Laffer,Bill Pulte,Christopher Waller,Donald Trump (Himself),David Malpass,David Zervos,Howard Lutnick,James Bullard,Jerome Powell,Judy Shelton,Janet Yellen,Kevin Hassett,Larry Kudlow,Larry Lindsey,Lorie Logan,Michelle Bowman,Marc Sumerlin,Philip Jefferson,Ron Paul,Rick Rieder,Scott Bessent,Stephen Miran
2026-01-17T00:00:00Z,58.54,1.00,1.00,15.27,1.00,1.00,1.00,1.00,1.00,1.00,2.96,1.00,16.62,1.00,1.00,1.00,1.86,1.00,1.00,1.00,7.88,1.87,1.49
2026-01-18T00:00:00Z,55.31,1.00,1.00,15.87,1.00,1.00,1.00,1.00,1.00,1.00,3.52,1.00,13.77,1.00,1.00,1.00,2.72,1.00,1.00,1.00,13.98,1.31,1.13
2026-01-19T00:00:00Z,55.38,1.00,1.00,13.68,1.00,1.00,1.00,1.00,1.00,1.00,3.23,1.00,8.55,1.00,1.00,1.00,1.12,1.00,1.00,1.00,17.57,1.11,1.06
2026-01-20T00:00:00Z,61.59,1.00,1.00,11.86,1.00,1.00,1.00,1.00,1.00,1.00,2.84,1.00,6.89,1.00,1.00,1.00,1.74,1.00,1.00,1.00,17.38,1.42,1.01
2026-01-21T00:00:00Z,51.12,1.00,1.00,11.63,1.00,1.00,1.00,1.00,1.00,1.00,2.90,1.00,7.40,1.00,1.00,1.00,1.59,1.00,1.00,1.00,24.86,2.04,1.14
2026-01-22T00:00:00Z,50.06,1.00,1.00,11.68,1.00,1.00,1.00,1.00,1.00,1.00,2.52,1.00,7.77,1.00,1.00,1.00,1.17,1.00,1.00,1.00,26.24,3.14,1.47
2026-01-23T00:00:00Z,45.44,1.00,1.00,11.91,1.00,1.00,1.00,1.00,1.00,1.00,2.53,1.00,5.93,1.00,1.00,1.00,1.06,1.00,1.00,1.00,32.06,3.16,1.13
2026-01-24T00:00:00Z,34.89,1.00,1.00,9.92,1.00,1.00,1.00,1.00,1.00,1.00,2.32,1.00,6.47,1.00,1.00,1.00,1.04,1.00,1.00,1.00,45.05,3.84,1.04
2026-01-25T00:00:00Z,25.56,1.00,1.00,7.19,1.00,1.00,1.00,1.00,1.00,1.00,1.96,1.00,6.11,1.00,1.00,1.00,1.16,1.00,1.00,1.00,53.95,3.32,1.10
2026-01-26T00:00:00Z,33.09,1.00,1.00,10.60,1.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,7.59,1.00,1.00,1.00,1.64,1.00,1.00,1.00,43.68,2.49,1.17
2026-01-27T00:00:00Z,34.31,1.00,1.00,9.26,1.00,1.00,1.00,1.00,1.00,1.00,3.05,1.00,7.92,1.00,1.00,1.00,1.20,1.00,1.00,1.00,47.38,3.59,1.05
2026-01-28T00:00:00Z,29.42,1.00,1.00,8.24,1.00,1.00,1.00,1.00,1.00,1.00,4.46,1.00,7.16,1.00,1.00,1.00,1.08,1.00,1.00,1.00,48.45,4.26,1.00
2026-01-29T00:00:00Z,29.41,1.00,1.00,12.60,1.00,1.00,1.00,1.00,1.00,1.00,4.12,1.00,7.83,1.00,1.00,1.00,1.97,1.00,1.00,1.00,39.93,5.19,1.12
2026-01-30T00:00:00Z,82.23,1.00,1.00,4.40,1.00,1.00,1.00,1.00,1.00,1.00,1.79,1.00,3.03,1.00,1.00,1.00,1.09,1.00,1.00,1.00,10.57,2.36,1.07
2026-01-31T00:00:00Z,97.23,1.00,1.00,1.29,1.00,1.00,1.00,1.00,1.00,1.00,1.78,1.00,1.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.81,1.00,1.00
2026-02-01T00:00:00Z,97.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.74,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-02T00:00:00Z,97.98,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.85,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-03T00:00:00Z,98.72,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.30,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-04T00:00:00Z,97.72,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.29,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-05T00:00:00Z,96.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-06T00:00:00Z,95.43,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-07T00:00:00Z,94.72,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.21,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-08T00:00:00Z,93.47,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.84,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-09T00:00:00Z,93.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.62,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-10T00:00:00Z,95.60,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.55,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-11T00:00:00Z,95.28,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.74,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-12T00:00:00Z,94.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-13T00:00:00Z,94.53,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-14T00:00:00Z,95.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.87,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-15T00:00:00Z,94.62,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.40,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-16T00:00:00Z,94.47,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-17T00:00:00Z,94.47,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.10,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-18T00:00:00Z,93.69,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.74,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-19T00:00:00Z,93.96,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-20T00:00:00Z,94.18,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.96,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-21T00:00:00Z,93.62,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.08,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-22T00:00:00Z,93.86,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.42,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-23T00:00:00Z,93.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-24T00:00:00Z,94.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.93,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-25T00:00:00Z,93.25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.75,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-26T00:00:00Z,93.87,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.46,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-27T00:00:00Z,93.69,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-02-28T00:00:00Z,93.64,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.72,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-01T00:00:00Z,92.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-02T00:00:00Z,93.13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-03T00:00:00Z,93.40,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-04T00:00:00Z,93.21,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-05T00:00:00Z,97.62,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
